"TAG_Duration";"FIL_Track";"TAG_length";"TAG_Exten";"ODR_Track";"TAG_Albumartists";"Position1";"TAG_Year";"TAG_Artists";"TAG_Genres";"REP_Album";"Position2";"TAG_Album";"Category";"TAG_Disc";"TAG_Track";"TAG_Title";"ID_CD";"REP_Track";"Date_Insert";"Statut";"ID_TRACK";"Family"
"525,747";"01 - Miraculix - The Chosen One.flac";"00:08:46";"Flac Audio";"1-01";"Miraculix";"Download";"2004";"Miraculix";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"_2000_2004";"The Arrival";"TRANCE";"1";"01";"The Chosen One";"3989";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"2017-03-07 12:50:18";"NEW";"54260";"Download"
"630,12";"02 - Miraculix - Scary Things.flac";"00:10:30";"Flac Audio";"1-02";"Miraculix";"Download";"2004";"Miraculix";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"_2000_2004";"The Arrival";"TRANCE";"1";"02";"Scary Things";"3989";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"2017-03-07 12:50:18";"NEW";"54261";"Download"
"582,413";"03 - Miraculix - Hold Them Back.flac";"00:09:42";"Flac Audio";"1-03";"Miraculix";"Download";"2004";"Miraculix";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"_2000_2004";"The Arrival";"TRANCE";"1";"03";"Hold Them Back";"3989";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"2017-03-07 12:50:18";"NEW";"54262";"Download"
"481,04";"04 - Miraculix - Blow It Up.flac";"00:08:01";"Flac Audio";"1-04";"Miraculix";"Download";"2004";"Miraculix";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"_2000_2004";"The Arrival";"TRANCE";"1";"04";"Blow It Up";"3989";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"2017-03-07 12:50:18";"NEW";"54263";"Download"
"421,733";"05 - Miraculix - Eclipse.flac";"00:07:02";"Flac Audio";"1-05";"Miraculix";"Download";"2004";"Miraculix";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"_2000_2004";"The Arrival";"TRANCE";"1";"05";"Eclipse";"3989";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"2017-03-07 12:50:19";"NEW";"54264";"Download"
"553,027";"06 - Miraculix - Defend The Base.flac";"00:09:13";"Flac Audio";"1-06";"Miraculix";"Download";"2004";"Miraculix";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"_2000_2004";"The Arrival";"TRANCE";"1";"06";"Defend The Base";"3989";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"2017-03-07 12:50:19";"NEW";"54265";"Download"
"490,2";"07 - Miraculix - Search And Destroy.flac";"00:08:10";"Flac Audio";"1-07";"Miraculix";"Download";"2004";"Miraculix";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"_2000_2004";"The Arrival";"TRANCE";"1";"07";"Search And Destroy";"3989";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"2017-03-07 12:50:19";"NEW";"54266";"Download"
"516,4";"08 - Miraculix - Diablo.flac";"00:08:36";"Flac Audio";"1-08";"Miraculix";"Download";"2004";"Miraculix";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"_2000_2004";"The Arrival";"TRANCE";"1";"08";"Diablo";"3989";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"2017-03-07 12:50:19";"NEW";"54267";"Download"
"467,4";"09 - Miraculix - They Have Arrived.flac";"00:07:47";"Flac Audio";"1-09";"Miraculix";"Download";"2004";"Miraculix";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"_2000_2004";"The Arrival";"TRANCE";"1";"09";"They Have Arrived";"3989";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2000_2004\Miraculix - The Arrival (2004)";"2017-03-07 12:50:19";"NEW";"54268";"Download"
"467,88";"01. Mind Spin – Flow (Atom Device Remix).flac";"00:07:48";"Flac Audio";"1-01";"Chris Pilee";"Download";"2014";"Mind Spin";"Psy-Trance/Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"_2010_2014";"Special Blend Vol.2";"TRANCE";"1";"01";"Flow (Atom Device Remix)";"3990";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"2017-03-07 12:52:07";"NEW";"54269";"Download"
"510,227";"02. Middle Mode – Psychedelic Era.flac";"00:08:30";"Flac Audio";"1-02";"Chris Pilee";"Download";"2014";"Middle Mode";"Psy-Trance/Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"_2010_2014";"Special Blend Vol.2";"TRANCE";"1";"02";"Psychedelic Era";"3990";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"2017-03-07 12:52:07";"NEW";"54270";"Download"
"477,493";"03. Fasma – Take Off.flac";"00:07:57";"Flac Audio";"1-03";"Chris Pilee";"Download";"2014";"Fasma";"Psy-Trance/Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"_2010_2014";"Special Blend Vol.2";"TRANCE";"1";"03";"Take Off";"3990";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"2017-03-07 12:52:07";"NEW";"54271";"Download"
"532";"04. D-Twin – Light Waves.flac";"00:08:52";"Flac Audio";"1-04";"Chris Pilee";"Download";"2014";"D-Twin";"Psy-Trance/Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"_2010_2014";"Special Blend Vol.2";"TRANCE";"1";"04";"Light Waves";"3990";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"2017-03-07 12:52:07";"NEW";"54272";"Download"
"438,747";"05. Zyce – Non Technique.flac";"00:07:19";"Flac Audio";"1-05";"Chris Pilee";"Download";"2014";"Zyce";"Psy-Trance/Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"_2010_2014";"Special Blend Vol.2";"TRANCE";"1";"05";"Non Technique";"3990";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"2017-03-07 12:52:07";"NEW";"54273";"Download"
"464,6";"06. Lupin & Waveform – Believe in Your Mind.flac";"00:07:45";"Flac Audio";"1-06";"Chris Pilee";"Download";"2014";"Lupin (4) & Waveform";"Psy-Trance/Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"_2010_2014";"Special Blend Vol.2";"TRANCE";"1";"06";"Believe In Your Mind";"3990";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"2017-03-07 12:52:07";"NEW";"54274";"Download"
"492,587";"07. Entropia – Music vibrations.flac";"00:08:13";"Flac Audio";"1-07";"Chris Pilee";"Download";"2014";"Entropia";"Psy-Trance/Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"_2010_2014";"Special Blend Vol.2";"TRANCE";"1";"07";"Music Vibrations";"3990";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"2017-03-07 12:52:07";"NEW";"54275";"Download"
"502";"08. Sun – Sweet Madness.flac";"00:08:22";"Flac Audio";"1-08";"Chris Pilee";"Download";"2014";"Sun";"Psy-Trance/Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"_2010_2014";"Special Blend Vol.2";"TRANCE";"1";"08";"Sweet Madness";"3990";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"2017-03-07 12:52:07";"NEW";"54276";"Download"
"402,747";"09. Tron & Simon Baring – Queassadillan Sundance.flac";"00:06:43";"Flac Audio";"1-09";"Chris Pilee";"Download";"2014";"Tron (3) & Simon Baring";"Psy-Trance/Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"_2010_2014";"Special Blend Vol.2";"TRANCE";"1";"09";"Quessadillan Sundance";"3990";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Special Blend Vol. 2 [Movement Dark Roasted] (2014)";"2017-03-07 12:52:07";"NEW";"54277";"Download"
"554,075";"01 - Braincell - Universal Mind.flac";"00:09:14";"Flac Audio";"01";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"01";"Universal Mind";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-07 12:52:20";"NEW";"54278";"Download"
"508,888";"02 - Braincell - Bitcritters.flac";"00:08:29";"Flac Audio";"02";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"02";"Bitcritters";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-07 12:52:20";"NEW";"54279";"Download"
"426,749";"03 - Braincell - Out of the Matrix.flac";"00:07:07";"Flac Audio";"03";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"03";"Out of the Matrix";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-07 12:52:20";"NEW";"54280";"Download"
"449,817";"04 - Braincell - Crazy Peanuts.flac";"00:07:30";"Flac Audio";"04";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"04";"Crazy Peanuts";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-07 12:52:21";"NEW";"54281";"Download"
"537,124";"05 - Braincell - Moonstone.flac";"00:08:57";"Flac Audio";"05";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"05";"Moonstone";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-07 12:52:21";"NEW";"54282";"Download"
"467,325";"06 - Braincell - Modular Multiverses.flac";"00:07:47";"Flac Audio";"06";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"06";"Modular Multiverses";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-07 12:52:21";"NEW";"54283";"Download"
"454,507";"07 - Braincell - Flip Flop.flac";"00:07:35";"Flac Audio";"07";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"07";"Flip Flop";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-07 12:52:21";"NEW";"54284";"Download"
"430,777";"08 - Braincell - Ways of Expression.flac";"00:07:11";"Flac Audio";"08";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"08";"Ways of Expression";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-07 12:52:21";"NEW";"54285";"Download"
"367,154";"09 - Braincell - Luanatic.flac";"00:06:07";"Flac Audio";"09";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"09";"Luanatic";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-07 12:52:21";"NEW";"54286";"Download"
"473,36";"01. Metronome – The Manifested.flac";"00:07:53";"Flac Audio";"01";"";"Labels";"2016";"Metronome";"Progressive";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Blue Tunes Records\[BTRDR318] Metronome - Evolve EP (2016)";"Blue Tunes Records";"Evolve EP";"TRANCE";"0";"01";"The Manifested";"3992";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Blue Tunes Records\[BTRDR318] Metronome - Evolve EP (2016)";"2017-03-07 12:54:46";"NEW";"54287";"Label/Physique"
"472,013";"02. Metronome – Memory Trace.flac";"00:07:52";"Flac Audio";"02";"";"Labels";"2016";"Metronome";"Progressive";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Blue Tunes Records\[BTRDR318] Metronome - Evolve EP (2016)";"Blue Tunes Records";"Evolve EP";"TRANCE";"0";"02";"Memory Trace";"3992";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Blue Tunes Records\[BTRDR318] Metronome - Evolve EP (2016)";"2017-03-07 12:54:46";"NEW";"54288";"Label/Physique"
"469,267";"01. Perfect Stranger feat. Dj Pena – ode ao sol (Liquid Soul rmx).flac";"00:07:49";"Flac Audio";"2-01";"Liquid Soul";"Labels";"2012";"Perfect Stranger Feat. DJ Pena";"Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)";"Iboga Records";"Groove Attack";"TRANCE";"2";"01";"Ode Ao Sol (Liquid Soul Remix)";"1825";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)\CD2";"2017-03-07 12:56:04";"NEW";"54289";"Label/Physique"
"485,747";"01. Sinister Silence – Still Around.flac";"00:08:06";"Flac Audio";"1-01";"Liquid Soul";"Labels";"2012";"Sinister Silence Feat. Camille Jones";"Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)";"Iboga Records";"Groove Attack";"TRANCE";"1";"01";"Someday (Still Around Mix)";"1825";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)\CD1";"2017-03-07 12:56:05";"NEW";"54290";"Label/Physique"
"578";"02. Liquid Soul & Electric Universe – Liquid Universe.flac";"00:09:38";"Flac Audio";"1-02";"Liquid Soul";"Labels";"2012";"Liquid Soul (3) & Electric Universe";"Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)";"Iboga Records";"Groove Attack";"TRANCE";"1";"02";"Liquid Universe";"1825";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)\CD1";"2017-03-07 12:56:05";"NEW";"54291";"Label/Physique"
"504";"02. Loud – Dustortion.flac";"00:08:24";"Flac Audio";"2-02";"Liquid Soul";"Labels";"2012";"Loud";"Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)";"Iboga Records";"Groove Attack";"TRANCE";"2";"02";"Distortion";"1825";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)\CD2";"2017-03-07 12:56:05";"NEW";"54292";"Label/Physique"
"399";"03. Major7 – Obssesion.flac";"00:06:39";"Flac Audio";"1-03";"Liquid Soul";"Labels";"2012";"Major7";"Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)";"Iboga Records";"Groove Attack";"TRANCE";"1";"03";"Obsession";"1825";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)\CD1";"2017-03-07 12:56:05";"NEW";"54293";"Label/Physique"
"442,88";"03. Symbolic & Sphera – One Step Closer.flac";"00:07:23";"Flac Audio";"2-03";"Liquid Soul";"Labels";"2012";"Symbolic (3) & Sphera";"Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)";"Iboga Records";"Groove Attack";"TRANCE";"2";"03";"One Step Closer";"1825";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)\CD2";"2017-03-07 12:56:05";"NEW";"54294";"Label/Physique"
"453,973";"04. Zyce – Dreaming.flac";"00:07:34";"Flac Audio";"1-04";"Liquid Soul";"Labels";"2012";"Zyce";"Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)";"Iboga Records";"Groove Attack";"TRANCE";"1";"04";"Dreaming";"1825";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)\CD1";"2017-03-07 12:56:05";"NEW";"54295";"Label/Physique"
"478,133";"04. Zyce & Nerso – Unimation.flac";"00:07:58";"Flac Audio";"2-04";"Liquid Soul";"Labels";"2012";"Zyce & Nerso";"Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)";"Iboga Records";"Groove Attack";"TRANCE";"2";"04";"Unimation";"1825";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)\CD2";"2017-03-07 12:56:05";"NEW";"54296";"Label/Physique"
"532";"05. Earsugar – bonfire (Ritmo rmx).flac";"00:08:52";"Flac Audio";"2-05";"Liquid Soul";"Labels";"2012";"Earsugar";"Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)";"Iboga Records";"Groove Attack";"TRANCE";"2";"05";"Bonfire (Ritmo Remix)";"1825";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)\CD2";"2017-03-07 12:56:05";"NEW";"54297";"Label/Physique"
"513,76";"05. Liquid Soul & Symbolic – Different Reality.flac";"00:08:34";"Flac Audio";"1-05";"Liquid Soul";"Labels";"2012";"Liquid Soul (3) & Symbolic";"Progressive Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)";"Iboga Records";"Groove Attack";"TRANCE";"1";"05";"Different Reality";"1825";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Iboga Records\[IBOGACD79] VA - Groove Attack 2CD (2012)\CD1";"2017-03-07 12:56:05";"NEW";"54298";"Label/Physique"
